ID,ID_COD,ID_SAMPLE,Belts,Species,elevation,lat,lon,wax,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,abu_total,ACL,CPI
17,12-17 FAME,Ephedra sp._290m,Coastal,Ephedra sp.,265,23.5,70.54,FAMEs,2.4996963111933,0.434612425596242,2.18251022418983,0.410317321059807,6.6811537475199,0.850328658775259,8.01873422505363,1.40371715099408,11.7669289638138,2.85062559894181,22.8549447286372,2.75749436488547,29.3160928072994,1.71280486981873,6.26003860222167,0,0,211.570180909367,27.8583783783784,8.98061742317453
18,1-16  FAME,Haplopapus rigidus_3747m,Puna,Haplopappus rigidus,3747,23.6262,67.83494,FAMEs,0,0,0,0,18.584239648922,4.08319023087197,17.40125930166,8.77695096355659,24.5182217134135,6.88799847357376,19.7481396680023,0,0,0,0,0,0,38.8078489448352,25.1321921065145,4.06376811594203
19,2-16  FAME,Haplopapus rigidus_3479m,Puna,Haplopappus rigidus,3479,23.61002,67.87349,FAMEs,0.772840187689761,0.360941845899064,2.99369413363342,0.467101212339966,3.08499118877259,0.352449096583793,3.3801142274783,0.864137242828936,10.0978789358585,2.08921633155694,41.5571455869551,5.06592496655982,28.9135650438439,0,0,0,0,433.267100013727,28.0643540202966,10.5749429368501
20,2-15 FAME,Jarava sp_3192m,Prepuna,Jarava frigida,3192,23.57637,67.89881,FAMEs,3.71138295666596,0.380751324147549,2.01685107345484,0.156447326258647,0.622019489944015,0.412794752417392,0.83878385765178,0.350592803422991,1.59274687576574,0.908525436827322,15.9350083878385,1.96595856973215,46.3781501517349,1.56635817013175,23.1636288240061,0,0,171.709075865787,29.9782830863567,17.2049981890619
21,5-15 FAME,Jarava sp._3479m,Puna,Jarava frigida,3479,23.61002,67.87349,FAMEs,0,0,2.36319228992013,0.435672321605385,3.6372037758268,1.43903888045416,13.6114595022774,2.69324707901511,23.5461086540366,2.98369529341871,41.2040398706185,0.785530398046075,6.01359825731072,0.31025150174929,0.976962175721169,0,0,50.8662609185005,26.7928195237742,10.9807073954984
22,6-15 FAME,Jarava frigida_3479m,Puna,Jarava frigida,3479,23.61002,67.87349,FAMEs,0,0,2.49062909271553,0.151289346520345,0.835478480783994,0.347739692001987,2.1970825994671,0.589351036444926,4.31513345075193,1.98708395429707,28.4988483945265,2.43643589396197,47.3603396107123,0.833220430835928,7.95736801698056,0,0,143.104203746573,29.1420999182622,14.9196135617937
23,7-15 FAME,Jarava frigida_3747m,Puna,Jarava frigida,3747,23.6262,67.83494,FAMEs,0,0,1.33699501336995,0.462528004625281,2.63424152634242,0.953964009539642,4.04350654043507,1.38397051383971,4.56023704560238,2.3740695237407,35.6363373563634,4.41931054419312,34.95699934957,1.75616101756161,5.4816795548168,0,0,93.7951622655628,28.5811364482887,8.08098240955857
25,11-15 FAME,Jarava frigida_4272m,Steppe,Jarava frigida,4272,23.87284,67.54082,FAMEs,2.03055501837169,0.172758331721782,1.56384967446658,0.219171017855992,1.28537355766132,0.750338425836397,2.88661122929156,1.17707729001483,8.70882485657192,2.4508476761426,50.7600077354478,1.84490427383485,21.638625668794,0.621414297685813,3.88964094630311,0,0,116.058386952263,28.248510785958,13.1419288001507
27,7-17 FAME,Junellia seriploide_3479m,Puna,Junellia seriploide,3479,23.61002,67.87349,FAMEs,4.79655079493398,0.565885206143897,8.73080032336299,1.37429264349232,22.5006736728645,1.75154944758825,18.1891673403396,2.77553220156292,13.0692535704662,2.91026677445432,19.9137698733495,3.42225815144166,0,0,0,0,0,140.249433106576,24.8251645940015,7.1861042183623
28,8-17 FAME,Junellia seriploide_3747m,Puna,Junellia seriploide,3747,23.6262,67.83494,FAMEs,3.57240250886283,0.315555728699988,6.72016829638863,1.73750438271846,22.490163231914,2.6296310724999,21.0058825821029,1.54271689586661,13.6818730764736,3.50617476333321,17.0984455958549,1.07133117768515,4.62815068759982,0,0,0,0,611.516104440633,24.9954576873704,9.40182546749777
29,11-16  FAME,"Nolana_sp_50,3m",Coastal,Nolana aplocaryoides,50,22.09,70.16,FAMEs,50.3289473684209,0,0,1.88397129186602,11.7972488038277,2.67643540669856,7.41626794258372,2.01854066985645,8.61244019138752,1.77930622009569,13.4868421052631,0,0,0,0,0,0,142.394822006473,25.1516467607673,6.3810623556582
30,10-16  FAME,Sp2_136,Coastal,Sp2,265,23.5,70.54,FAMEs,6.82502290276139,0.245386729485669,6.80539196440255,0.906294987567069,20.4750687082842,2.29027614186624,41.5652401518125,1.27273917026567,10.7413951053527,1.23674911660777,6.89045936395758,0.745975657636432,0,0,0,0,0,227.989594114521,24.1015974703298,14.9799410029499
31,8-15 FAME,Sp3_290m,Coastal,Sp3,265,23.5,70.54,FAMEs,2.49949556093624,0.448950766747377,2.09342211460856,0.375807102502018,4.12126715092817,0.867635189669088,3.88418079096046,0.668381759483456,4.63075060532688,2.14891041162228,29.7139830508475,5.46559725585151,34.6272195318806,1.35189669087974,7.10250201775628,0,0,231.159613999359,28.5725341972642,8.10542747358309
32,4-17 FAME,Tiquila atacamensis_2732m,Prepuna,Tiquilia atacamensis,2732,23.51726,67.97286,FAMEs,17.8486997635934,1.89125295508274,17.4940898345154,2.3049645390071,28.9007092198582,3.66430260047281,25.2364066193854,2.6595744680851,0,0,0,0,0,0,0,0,0,52.0410422971876,22.9323144104803,9.94392523364489
33,5-17 FAME,Tiquila atacamensis_2348m,Hyperarid Desert,Tiquilia atacamensis,2350,22.87,68.3,FAMEs,7.75873929746949,0.288928635685333,15.0052388159218,1.47321853799994,41.1686263718819,2.2712119127499,13.7849651274779,1.71875496099993,4.59745785134464,2.59083260131024,3.64600421221968,0.568332151512907,1.73145512081028,0.403230073978431,1.8700985320732,0.416988580439638,0.70591721612497,157.862254335878,23.6126240534312,9.36766268260292
34,6-17 FAME,Tiquila atacamensis_2510m,Hyperarid Desert,Tiquilia atacamensis,2510,23.44,68,FAMEs,12.0131556171023,1.1251514626969,19.2660550458716,3.16773411805435,40.0207720270036,4.25826553574519,17.6562229530898,2.49264324043621,0,0,0,0,0,0,0,0,0,113.407930899097,22.6122448979592,9.97051282051282
41,ALK1-15,Atriplex imbricata_2940m,Prepuna,Atriplex imbricata,2940,23.56926,67.92184,n-Alkanes,0.971994411032135,0.211105036146042,0.602940283093369,0.753295668549903,0.997813012575177,5.17587023874612,1.32737986756576,37.6997144766417,1.89994532531437,34.6212259279508,3.16353805965615,10.8848186622927,0.312860701050968,1.3774983293846,0,0,0,193.272562628512,26.2332447843522,18.6057710142366
42,ALK2-15,Jarava sp_3192m,Prepuna,Jarava frigida,3192,23.57637,67.89881,n-Alkanes,1.35686387964704,0.595978591060321,1.17170548242442,1.46680167799798,1.59699117604513,2.13510776797339,1.7300737740489,4.33675683494865,2.0714595689281,15.4231158686532,2.78026905829596,38.8514393172285,1.25849848112252,23.2489512512657,0.51207869231882,1.46390857804137,0,65.5224302933986,28.8987778868614,14.3309513076554
43,ALK3-15,Atriplex imbricata_2732m,Prepuna,Atriplex imbricata,2732,23.51726,67.97286,n-Alkanes,0.444254507145839,0.146097119799638,0.465125524260073,0.823908247033332,0.822914389075515,4.45347750899442,1.77900574449899,29.3665149376851,6.24639726490293,39.2802480669463,2.75199268520544,11.2474905086565,0.542646444970085,1.6299270508259,0,0,0,168.54783322445,26.4471557872591,10.0423847813102
44,ALK4-15,Atriplex sp_1991m,Hyperarid Desert,Atriplex imbricata,1990,22.7,69.19,n-Alkanes,1.01584176138906,0.552671619081716,0.939765506130851,1.18589456726036,1.27315850711537,2.18383603329455,1.67591515260002,39.3940750022375,2.84614696142487,23.0846683970286,3.19072764700618,10.7334646021659,0.957665801485725,10.9661684417793,0,0,0,38.7215679098601,26.7430370236029,13.7099818372118
45,ALK5-15,Jarava sp._3479m,Puna,Jarava frigida,3479,23.61002,67.87349,n-Alkanes,1.20466094270195,0.668039250043807,1.07543367793937,1.7347117574908,1.5375854214123,2.99413001577012,1.26817942877168,4.24259681093394,1.62081654108989,14.4055545820922,4.3389696863501,38.474680217277,1.42369020501139,23.3682319957947,0.418345891011038,1.2243735763098,0,42.4084617773953,28.8570135746606,13.3013221308039
46,ALK6-15,Jarava frigida_3479m,Puna,Jarava frigida,3479,23.61002,67.87349,n-Alkanes,1.17192586483789,0.622856894830506,1.07860584226746,1.28260775207258,1.54303572203655,2.26572333868658,1.72099483484527,4.22327357958244,2.16806284995009,15.1612483180694,4.22327357958244,42.4909935327054,1.36507660922783,19.4431181908938,0.449238248187855,0.789964842224056,0,32.3831611497645,28.7776120170791,11.9878488411277
47,ALK7-15,Jarava frigida_3747m,Puna,Jarava frigida,3747,23.6262,67.83494,n-Alkanes,0.922047745201058,0.584604910681248,0.763686414965884,1.48001243210443,1.0374887149052,3.87615255968149,1.54069294182071,6.98861870439711,3.46766912842068,12.4173043053562,2.34581970488551,42.332795595483,6.08285109594921,10.6087291133246,4.82632054109254,0.725206091731169,0,54.8099599075369,28.3251654100631,5.98377298480001
48,ALK8-15,Sp3_290m,Coastal,Sp3,265,23.5,70.54,n-Alkanes,0.764287307154298,0.336529689622316,0.772396456301819,0.993370770571899,1.05216210189146,1.89754090052101,1.01364364344071,2.77130172116691,1.77590366330813,29.3307924666004,8.41932410241856,42.6784519634277,1.3197640237598,6.28459058933243,0.125691811786648,0.464248788695846,0,184.317935453785,28.2004276827372,9.48345836590475
49,ALK9-15,"Cristeria integ._50,3",Coastal,Cristaria integerrima,50,22.09,70.16,n-Alkanes,0.363416701579352,0.157837816771729,0.345879166382495,0.403363309527753,0.517357288307335,1.14675994037238,0.969435973381919,20.2120093143798,3.88164112357141,46.1217689527168,3.76764714479185,16.4794372399817,0.90026014010542,4.45161101746932,0.148094741662363,0.133480128998314,0,339.868869830127,27.0740316901408,12.4270979105163
50,ALK10-15,Jarava frigida_4010m,Steppe,Jarava frigida,4010,23.93189,67.63904,n-Alkanes,0,0,0.18717828731867,0.268288878490094,0.265169240368116,0.36187802214943,0.190297925440648,0.569333957260956,0.413352051162064,5.65434409608484,2.23054125721415,48.6008423022928,2.65637186086413,35.3127437217282,0.697239120262048,2.51754796443612,0.0748713149274685,117.357571000324,29.6981369376017,21.8980396940114
51,ALK11-15,Jarava frigida_4272m,Steppe,Jarava frigida,4272,23.87284,67.54082,n-Alkanes,2.37264480111654,1.17759944173064,1.89724354501047,2.61252616887649,2.47295882763433,5.53471737613399,3.48918353105374,16.3119330076762,2.52965806001396,15.8975924633636,4.65806001395673,17.7599441730635,9.87002791346827,5.23813677599442,5.66992323796232,0.632414515003491,1.87543614794138,17.3241187880854,27.0896816372939,3.25227023031858
52,ALK12-15,Jarava frigida_3747m,Puna,Jarava frigida,3747,23.6262,67.83494,n-Alkanes,0,0,0.0568956712304259,0.0927401492829154,0.0719146511585441,0.223643280350394,0.212358527672163,1.28256343621129,0.576035329893331,9.55274831944385,2.47556697162172,34.6594764326146,1.80586819449908,41.7831304437391,0.94073801872161,6.00348842481882,0.262832148742068,351.901299638989,29.8769858336552,22.0031303692033
53,ALK1-16,Haplopapus rigidus_3747m,Puna,Haplopappus rigidus,3747,23.6262,67.83494,n-Alkanes,0.518982513200427,0.262000843221105,0.510951836013573,0.893412837037488,1.14236382982996,22.0622779015841,6.4345800959666,34.9595454636713,2.14920998213175,12.3351201590075,1.79485635126183,6.88831335702383,0.738822301190552,6.50484852135158,0.603304623662392,2.2014093838463,0,154.782473586078,25.7620735699009,10.3103676035174
54,ALK2-16,Haplopapus rigidus_3479m,Puna,Haplopappus rigidus,3479,23.61002,67.87349,n-Alkanes,1.3252075495165,0.144895992040049,0.815273156929202,1.83078884363049,1.13304934548055,33.441746214359,4.43891670035135,32.21852554336,1.27421411025777,8.99225770342965,1.47072541276702,5.63975000777338,0.481950188116043,5.15842169086782,0.309069991604739,1.3252075495165,0,251.239211135329,25.1753045721657,15.5722112219915
55,ALK3-16,Haplopapus rigidus_3192m,Prepuna,Haplopappus rigidus,3192,23.57637,67.89881,n-Alkanes,1.69260681187884,0.161858610582,1.06392428175241,0.402672640960097,0.744154831578218,7.28462441893747,2.49005655181942,24.1958883965141,1.81992242630004,11.6824413015801,2.89766390651677,9.4095121541999,1.79623580036122,18.7015781214531,3.09505245600702,12.2331553546579,0.328651934901256,158.340578721857,28.0716919585874,9.71929172657039
56,ALK4-16,Atriplex imbricata_3192m,Prepuna,Atriplex imbricata,3192,23.57637,67.89881,n-Alkanes,0.681512712833298,0.0660877712526562,0.309803855956544,0.272716625675517,0.314265477644487,1.3315152224955,0.620444265979577,14.3220844696526,1.51472056305666,46.7045346807429,2.09473138248925,23.8272906244597,0.732542510889144,7.17874929590033,0.0290005409716295,0,0,236.875896671713,27.4541286732753,25.8799203386243
57,ALK5-16,Atriplex sp_2940m,Prepuna,Atriplex imbricata,2940,23.56926,67.92184,n-Alkanes,0.597757890817832,0.0537775265095631,0.375063774630797,0.226830848995464,0.24061995835689,1.60229450779775,0.656016877869857,11.8982777402408,1.50197873719337,46.6071896416211,2.72438328208381,23.685208422388,0.866300795631614,8.96429999586329,0,0,0,208.117384391985,27.57161970313,22.5318763839989
58,ALK6-16,Atriplex sp_2940m,Prepuna,Atriplex imbricata,2940,23.56926,67.92184,n-Alkanes,1.05925457537883,0.0497786866498943,0.57940597433931,0.438142133846366,0.370425181737051,1.60861395507361,0.665958105181016,11.3414683367192,1.80189876539888,46.3744523223326,3.62577190598554,23.7426397054537,0.889289510150814,7.45290084175311,0,0,0,160.729607917988,27.5322519915976,18.1151475223525
59,ALK7-16,Haplopapus rigidus_2940m,Prepuna,Haplopappus rigidus,2940,23.56926,67.92184,n-Alkanes,0.704727167322883,0.0972245706418028,0.6739293219643,0.537452595473321,0.681175873813375,17.1405106403536,3.63958066619966,30.5218725089978,1.7633276166091,11.5848208893934,0.917292688229184,9.01108722432907,1.44327157660813,11.7158627019976,1.75970434068456,7.60948332085317,0.198676296528902,264.111620605083,26.7823421932637,12.8889607063119
60,ALK8-16,Atriplex imbricata_2350m,Hyperarid Desert,Atriplex imbricata,2350,22.87,68.3,n-Alkanes,0.905781492331554,0.155092193692917,0.71837842495261,0.369420989143546,0.469584697570222,0.768998793727382,0.692529726003791,7.68137170429088,1.56923143201792,15.9755729794934,1.06948991900741,17.3498621402723,2.23591245907289,49.1243753231088,0.355419610546269,0.558978114768224,0,59.9269733599664,29.3629383640689,21.5463831261704
61,ALK9-16,Atriplex imbricata_1722m,Hyperarid Desert,Atriplex imbricata,1722,22.85,69.26,n-Alkanes,0.407267091441364,0.0749095918718784,0.484759772688135,0.405545031858103,0.47873256414672,1.08920268641295,0.831754778715344,16.3251248493198,2.39796796969176,20.193731703117,1.99414499741691,17.2292061305321,2.34027897365249,35.2531427587395,0.112794902703634,0.38143619769244,0,68.3359771797611,28.5557607019815,16.2748392358439
