ID,ID_COD,ID_SAMPLE,Belts,Species,elevation,lat,lon,wax,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,abu_total,ACL,CPI
4,1-17 FAME,Alaysia desertica_3479m,Puna,Aloysia deserticola,3479,23.61002,67.87349,FAMEs,7.19327324195471,3.49188021454112,8.1011620977354,2.35119934445769,33.8712380810489,4.12041865315852,17.8551474970203,3.18925059594756,7.75197407628129,9.52119338498212,8.45035011918951,8.56674612634088,21.905728545888,10.4058030393325,16.7377458283671,6.16898837902265,9.47463498212157,179.15673420739,26.9440320962889,2.74847476428176
5,2-17 FAME,Alaysia desertica_3192m,Prepuna,Aloysia deserticola,3192,23.57637,67.89881,FAMEs,12.676566461427,5.81009296148738,11.8465531812145,3.84824339007606,25.2776771701074,5.50826995050103,21.2785222745382,13.1293009779066,10.4128938790293,10.0356151152964,12.9029337196668,14.4120487745986,38.8597126644935,22.410358565737,37.1996861040686,11.5447301702282,20.4485089943257,277.601714354702,28.550566893424,2.10381978452497
6,3-17 FAME,Alaysia desertica_2940m,Prepuna,Aloysia deserticola,2940,23.56926,67.92184,FAMEs,10.1711560044893,2.35865600448934,1.69226992143659,8.15446127946128,15.7652918069585,2.83214085297419,11.8283529741863,11.4074775533109,5.84841470258137,9.67136644219978,11.6968294051627,4.70854377104377,18.1327160493827,12.959455667789,20.7544191919192,12.4859708193042,29.2420735129068,189.709595959596,29.2460133147546,1.84025300032436
7,1-15 FAME,Atriplex imbricata_2940m,Prepuna,Atriplex imbricata,2940,23.56926,67.92184,FAMEs,5.274891570172,0.308062315061275,6.32878896380268,0.675575252327357,17.9919201199822,0.502627987731553,8.49603437326884,1.19982164813339,59.342530164435,6.67468349299428,157.036116252989,16.1111186175028,136.37432273581,1.65921281971599,10.3822404777668,0,0,428.357946791693,28.1377148326421,15.0220132286069
8,3-15 FAME,Atriplex imbricata_2732m,Prepuna,Atriplex imbricata,2732,23.51726,67.97286,FAMEs,3.63413068356268,2.01803109386775,4.77572780305356,1.51003433164931,13.8359337929495,1.44583693862171,12.2700756412761,2.6041812041198,54.1323582772769,15.5078572026684,142.925726407458,17.4672732855109,74.1340329918776,4.27052223183632,6.41415692075809,0,0,356.945878806487,27.781253733538,7.41240283879689
9,4-15 FAME,Atriplex sp_1990m,Hyperarid Desert,Atriplex imbricata,1990,22.7,69.19,FAMEs,0,0,12.335169980739,0.597539395667525,18.6565077980638,1.11820237785736,6.56594458748116,1.2335169980739,9.19372017544595,1.09024731841092,4.88165225583352,0.866606842839451,4.31556230204324,0.590550630805916,2.83044976895143,0,0,64.2756704322132,25.0580091791438,10.7389443651926
10,4-16  FAME,Atriplex imbricata_3192m,Prepuna,Atriplex imbricata,3192,23.57637,67.89881,FAMEs,8.62270798714017,1.94867490106727,32.3637069649781,5.160776386343,106.47759523524,13.0482700335201,166.529617003295,18.8942947367219,249.838681125406,17.0169998686607,89.8674615547142,0,0,0,0,0,0,709.768785797086,25.0546400087607,12.8451960927249
11,5-16  FAME,Atriplex sp_2940m,Prepuna,Atriplex imbricata,2940,23.56926,67.92184,FAMEs,7.88683940857854,0.376144699816197,20.258950210641,2.03524780819467,44.3606760031881,7.37040290180387,51.9953968021601,8.45817270938044,49.5657053628068,7.01052391873648,32.3830088322842,0,0,0,0,0,0,231.70106865759,24.7848476555373,8.25051188462566
12,6-16  FAME,Atriplex sp_2940m,Prepuna,Atriplex imbricata,2940,23.56926,67.92184,FAMEs,4.18334299990273,0.603410077488661,10.3525355831823,2.18398423568657,53.257693928794,5.31135959998415,42.0360677116168,5.57929168663023,51.5015004196852,6.65552309349434,80.8411896725015,2.38662194827605,20.891948167975,0.693471283083984,3.98971140787279,0,0,290.467651816174,25.8894555700198,12.4935050758651
13,8-16  FAME,Atriplex imbricata_2350m,Hyperarid Desert,Atriplex imbricata,2350,22.87,68.3,FAMEs,0,0,0,0.514781839602271,2.2595122355697,0.317851874116838,2.07294700510981,0.355855902543851,5.15472821937307,1.00192438580308,8.21577996358523,2.36315958582519,0,0,0,0,0,22.256541011529,26.1834504293521,4.38323353293413
14,9-16  FAME,Atriplex imbricata_1722m,Hyperarid Desert,Atriplex imbricata,1722,22.85,69.26,FAMEs,0,0.847641345820326,11.4030523759972,0.808619493583073,23.0597467915366,2.29795352063822,27.9461498439126,5.30697190426639,47.045178633368,5.69935830731876,31.8700138744364,3.47511272979535,23.3740894901145,1.42646548733958,6.1632847728061,0,0,190.723638570933,26.2890082251376,9.07180281019291
15,9-15 FAME,"Cristeria integ._50,3",Coastal,Cristaria integerrima,50,22.09,70.16,FAMEs,10.0677610468011,1.53760448318156,13.2754405532538,2.43178062878561,12.8401802072454,2.2283437279339,11.7425671607897,2.75349479757437,11.5107437156331,2.072217734257,9.38648398348376,1.70792374901091,4.21067073855874,1.60857084394379,3.78487257398539,0,0,91.1586559444381,25.6910554719986,5.79653284671533
16,11-17 FAME,Ephedra sp._933m,Coastal,Ephedra sp.,933,23.38,69.93,FAMEs,8.37388483373885,1.03406326034063,6.6301703163017,1.4801297648013,15.7339821573398,4.90673154906732,123.580697485807,11.1719383617194,542.94403892944,60.117599351176,761.658556366585,13.1792376317924,64.5579886455799,0,0,0,0,1615.36901865369,26.9754563294712,16.9150408348457
17,12-17 FAME,Ephedra sp._290m,Coastal,Ephedra sp.,265,23.5,70.54,FAMEs,5.28861200777643,0.919510295088558,4.61754082968385,0.868109098468701,14.1353290704608,1.79904188169501,16.9652505065873,2.96984691581398,24.8953128962176,6.03107373672992,48.3542479091136,5.8340358163538,62.0241105879612,3.62378436169994,13.2443749957166,0,0,211.570180909367,27.8583783783784,8.98061742317453
18,1-16  FAME,Haplopapus rigidus_3747m,Puna,Haplopappus rigidus,3747,23.6262,67.83494,FAMEs,0,0,0,0,7.21214365049981,1.58459829692706,6.7530544242873,3.4061458718993,9.5149944465013,2.67308404294706,7.66382821177342,0,0,0,0,0,0,38.8078489448352,25.1321921065145,4.06376811594203
19,2-16  FAME,Haplopapus rigidus_3479m,Puna,Haplopappus rigidus,3479,23.61002,67.87349,FAMEs,3.34846226894407,1.56384226846289,12.9706917560746,2.02379587683433,13.366251859274,1.52704597979318,14.6449228905466,3.74402237214351,43.7507872282913,9.05188701274991,180.053439533083,21.9489861914851,125.272964776045,0,0,0,0,433.267100013727,28.0643540202966,10.5749429368501
20,2-15 FAME,Jarava sp_3192m,Prepuna,Jarava frigida,3192,23.57637,67.89881,FAMEs,6.37278137673145,0.653784580040504,3.46311633981851,0.268634258135455,1.06806391788795,0.708806054598368,1.44026801048527,0.601999662809573,2.73489094125854,1.5600206315818,27.3618556418932,3.37572929199132,79.6354930291911,2.68957913868148,39.774052990682,0,0,171.709075865787,29.9782830863567,17.2049981890619
21,5-15 FAME,Jarava sp._3479m,Puna,Jarava frigida,3479,23.61002,67.87349,FAMEs,0,0,1.20206755619666,0.221610219857484,1.85010956274961,0.731985271650479,6.92364050524444,1.36995408639172,11.9770250641159,1.51769423296338,20.9589544295518,0.399569941864252,3.05889258015407,0.15781333838336,0.496944129377389,0,0,50.8662609185005,26.7928195237742,10.9807073954984
22,6-15 FAME,Jarava frigida_3479m,Puna,Jarava frigida,3479,23.61002,67.87349,FAMEs,0,0,3.56419493141106,0.216501414691334,1.1956048273999,0.497630117350229,3.1441175596219,0.843386107976687,6.17513736530057,2.84360067057274,40.7830500719302,3.48664218584998,67.7746368915826,1.19237346300152,11.3873281398845,0,0,143.104203746573,29.1420999182622,14.9196135617937
23,7-15 FAME,Jarava frigida_3747m,Puna,Jarava frigida,3747,23.6262,67.83494,FAMEs,0,0,1.25403664227283,0.433828892461952,2.47079111409971,0.894772090702776,3.79261352081972,1.2980973891635,4.27728173661706,2.22676236208986,33.4251604489044,4.14509949594506,32.7879742631009,1.64719407606647,5.1415502333186,0,0,93.7951622655628,28.5811364482887,8.08098240955857
25,11-15 FAME,Jarava frigida_4272m,Steppe,Jarava frigida,4272,23.87284,67.54082,FAMEs,2.35662940050041,0.20050053312194,1.81497870654413,0.254366347990521,1.49178381733264,0.870830673708724,3.35015443029868,1.36609691597262,10.1073216510351,2.84441427958812,58.9112461946046,2.14116614102609,25.1134399098406,0.721203410184888,4.51425454051413,0,0,116.058386952263,28.248510785958,13.1419288001507
27,7-17 FAME,Junellia seriploide_3479m,Puna,Junellia seriploide,3479,23.61002,67.87349,FAMEs,6.72713529856387,0.793650793650794,12.2448979591837,1.92743764172336,31.557067271353,2.45653817082389,25.5102040816327,3.89266817838246,18.3295540438398,4.08163265306122,27.9289493575208,4.79969765684051,0,0,0,0,0,140.249433106576,24.8251645940015,7.1861042183623
28,8-17 FAME,Junellia seriploide_3747m,Puna,Junellia seriploide,3747,23.6262,67.83494,FAMEs,21.8458166571374,1.92967409948542,41.0949113779302,10.6251191156852,137.53097007814,16.0806174957118,128.454354869449,9.43396226415094,83.6668572517629,21.4408233276158,104.559748427673,6.55136268343816,28.3018867924528,0,0,0,0,611.516104440633,24.9954576873704,9.40182546749777
